gen,best,avg,stable
594,76172.405409,77352.525469,16
595,76172.405409,77823.710215,17
596,76172.405409,77392.593382,18
597,76172.405409,78170.040322,19
598,76172.405409,78189.937286,20
599,76172.405409,77322.019344,21
600,76172.405409,77959.806049,22
601,76136.197439,77078.535502,23
602,76136.197439,78046.068886,0
603,76136.197439,77798.817981,1
604,76136.197439,78586.059710,2
605,76136.197439,79828.094381,3
606,76136.197439,80412.166258,4
607,76136.197439,81705.105493,5
608,76136.197439,82679.062743,6
609,76136.197439,83796.229546,7
610,76136.197439,82845.868289,8
611,76136.197439,79954.874383,9
612,76136.197439,79427.766331,10
613,76136.197439,79582.209993,11
614,76136.197439,79800.915250,12
615,76136.197439,80052.183010,13
616,76136.197439,79533.801766,14
617,76136.197439,78918.576143,15
618,76136.197439,77337.711823,16
619,76136.197439,77050.101718,17
620,76136.197439,77890.553517,18
621,76136.197439,78075.564621,19
622,76136.197439,77809.436896,20
623,76136.197439,78078.917418,21
624,76136.197439,77893.541727,22
625,76136.197439,78139.622421,23
626,76136.197439,77174.755631,24
627,76136.197439,77385.361195,25
628,76136.197439,77250.188890,26
629,76136.197439,78094.466246,27
630,76136.197439,78809.708608,28
631,76136.197439,79101.898226,29
632,76136.197439,78620.829048,30
633,76136.197439,79487.713487,31
634,76136.197439,77871.025562,32
635,76136.197439,78046.860167,33
636,76136.197439,77092.514492,34
637,76136.197439,77429.691427,35
638,76136.197439,77124.391896,36
639,76136.197439,77443.731756,37
640,76136.197439,77837.256422,38
641,76136.197439,78394.527694,39
642,76136.197439,78849.398636,40
643,76136.197439,78046.770027,41
644,75937.206450,77609.517290,42
645,75937.206450,77483.461636,0
646,75903.148162,77130.142760,1
647,75903.148162,76989.307653,0
648,75903.148162,77071.112711,1
649,75903.148162,77256.107212,2
650,75903.148162,76941.482475,3
651,75903.148162,77366.089836,4
652,75903.148162,79127.739037,5
653,75903.148162,77629.069520,6
654,75903.148162,76945.897819,7
655,75903.148162,77205.951374,8
656,75903.148162,77636.724711,9
657,75903.148162,78273.551964,10
658,75903.148162,76772.393411,11
659,75903.148162,77370.810650,12
660,75845.065918,77703.279036,13
661,75845.065918,78704.488838,0
662,75845.065918,77580.446061,1
663,75845.065918,77598.544384,2
664,75845.065918,77396.061526,3
665,75845.065918,76973.559021,4
666,75845.065918,77278.842402,5
667,75845.065918,78091.851510,6
668,75845.065918,78504.804400,7
669,75845.065918,79674.134648,8
670,75845.065918,79472.720488,9
671,75845.065918,77776.480625,10
672,75845.065918,77876.476078,11
673,75845.065918,77657.680499,12
674,75845.065918,78159.927506,13
675,75845.065918,77464.921085,14
