gen,best,avg,stable
471,374253.788495,383399.926455,8
472,374253.788495,384765.113970,0
473,374253.788495,386388.733969,1
474,374214.973394,388814.571577,2
475,374214.973394,381509.131963,0
476,374214.079795,379218.850872,1
477,374214.079795,381160.782544,0
478,374214.079795,379456.880471,1
479,374214.079795,378829.023549,2
480,374214.079795,375858.394513,3
481,374214.079795,376295.224170,4
482,374214.079795,376827.998013,5
483,374214.079795,376539.750465,6
484,374214.079795,378131.635319,7
485,374214.079795,380966.222645,8
486,374214.079795,376572.347764,9
487,374214.079795,377291.222874,10
488,374214.079795,379171.409953,11
489,374214.079795,378307.928456,12
490,374214.079795,376726.188230,13
491,374214.079795,375978.295492,14
492,374214.079795,377251.102673,15
493,374214.079795,377842.278188,16
494,374214.079795,378822.829261,17
495,374214.079795,377080.384529,18
496,374214.079795,376755.682461,19
497,374214.079795,378630.481979,20
498,374214.079795,380916.109005,21
499,374214.079795,379804.978364,22
500,374214.079795,377854.447366,23
501,374214.079795,378121.930497,24
502,374214.079795,378207.362784,25
503,374214.079795,377574.192698,26
504,374214.079795,378940.910144,27
505,374214.079795,382721.975131,28
506,374210.022886,379175.921301,29
507,374179.379153,380809.279767,0
508,374167.200795,376205.342804,0
509,374167.200795,378694.242425,0
510,374167.200795,378344.864287,1
511,374164.169860,379605.452632,2
512,374164.169860,378298.019057,0
513,374164.169860,381595.798834,1
514,374164.169860,380560.865182,2
515,374164.169860,381098.718625,3
516,374164.169860,376986.169263,4
517,374164.169860,378184.918230,5
518,374164.169860,378769.243411,6
519,374164.169860,377417.733045,7
520,374164.169860,378434.960370,8
521,374164.169860,379246.585173,9
522,374164.169860,376710.955131,10
523,374164.169860,375948.558596,11
524,374164.169860,376115.894474,12
525,374164.169860,378034.748531,13
526,374164.169860,378261.911141,14
527,374164.169860,376141.145288,15
528,374164.169860,377118.331496,16
529,374164.169860,376674.786636,17
530,374106.506072,376369.852002,18
531,374106.506072,376577.340938,0
532,374106.506072,380003.609617,1
533,374106.506072,376571.909605,2
534,374106.506072,376324.412578,3
535,374106.506072,377570.171279,4
536,374106.506072,380301.222106,5
537,374106.506072,376876.733609,6
538,374106.506072,377635.836504,7
539,374106.506072,379557.017802,8
540,374106.506072,384782.232745,9
541,374106.506072,380942.581619,10
542,374106.506072,377843.256852,11
543,374025.312425,380731.697830,12
544,374025.312425,375805.274092,0
