gen,best,avg,stable
259,375897.816369,382405.613107,0
260,375876.893550,383092.638222,0
261,375858.997742,382245.558621,0
262,375848.130057,383413.860013,0
263,375848.130057,379089.936182,0
264,375847.746367,379890.658593,1
265,375839.144857,378452.095682,0
266,375828.325292,379729.064051,0
267,375828.325292,386468.357707,0
268,375811.193236,385071.561242,1
269,375811.193236,387016.207030,0
270,375811.193236,385836.283777,1
271,375801.417121,389580.626147,2
272,375765.847685,381560.115279,0
273,375765.847685,384291.108417,0
274,375765.847685,383159.172645,1
275,375765.847685,382552.224780,2
276,375765.847685,385502.984399,3
277,375765.847685,381624.738983,4
278,375765.847685,383458.661742,5
279,375765.847685,383992.644923,6
280,375765.847685,382918.282391,7
281,375765.847685,382016.643377,8
282,375765.847685,379811.171522,9
283,375765.847685,384367.325776,10
284,375765.847685,382682.267336,11
285,375736.054026,386875.888410,12
286,375726.101442,387530.560789,0
287,375692.000114,387603.633790,0
288,375692.000114,381478.688328,0
289,375682.047530,380329.991964,1
290,375682.047530,377394.182179,0
291,375682.047530,378260.120412,1
292,375682.047530,378273.381394,2
293,375655.722584,380267.839298,3
294,375654.360877,385470.137374,0
295,375645.770000,382491.299389,0
296,375601.716088,383985.346572,0
297,375601.716088,384330.887916,0
298,375601.716088,387363.883934,1
299,375601.716088,388262.412885,2
300,375601.716088,393476.542385,3
301,375601.716088,390658.905283,4
302,375601.716088,383831.786531,5
303,375601.716088,381556.254652,6
304,375601.716088,379292.879408,7
305,375601.716088,378379.530356,8
306,375601.716088,378192.337555,9
307,375601.716088,378801.491324,10
308,375601.716088,380148.293287,11
309,375601.716088,381939.110457,12
310,375601.716088,384718.756979,13
311,375601.716088,385598.734053,14
312,375601.716088,390358.781739,15
313,375601.716088,389143.501495,16
314,375601.716088,389386.753823,17
315,375601.716088,395972.659221,18
316,375586.996523,393225.710175,19
317,375573.034182,389156.921323,0
318,375570.147160,384674.455179,0
319,375570.147160,387863.251074,0
320,375548.148174,383135.820157,1
321,375534.264092,383546.650899,0
322,375534.264092,382326.780959,0
323,375534.264092,384391.903037,1
324,375519.327564,382273.772198,2
325,375491.663917,380443.179842,0
326,375491.663917,383707.072324,0
327,375491.663917,380025.867573,1
328,375483.872705,381974.168212,2
329,375451.409250,382538.705694,0
330,375451.409250,379657.606862,0
331,375451.409250,378574.175097,1
332,375451.409250,379107.419129,2
333,375451.409250,383812.154052,3
334,375446.436326,389732.303405,4
335,375415.758362,390029.893866,0
336,375345.272916,394144.260102,0
337,375345.272916,384750.751317,0
338,375345.272916,387369.085806,1
339,375327.991969,382590.582631,2
340,375327.991969,382330.576781,0
341,375255.663103,380206.439882,1
342,375255.663103,380965.520362,0
343,375238.382155,380953.392645,1
344,375230.063740,378342.748831,0
345,375230.063740,378538.274352,0
346,375218.316425,380254.495495,1
347,375218.316425,378024.332392,0
348,375218.316425,381153.676994,1
349,375214.091263,384999.279540,2
350,375205.004580,391841.807546,0
351,375201.861723,383128.073172,0
352,375184.580775,382010.744486,0
353,375180.355614,382573.436791,0
354,375180.355614,385031.960547,0
355,375180.355614,386916.094712,1
356,375180.355614,384936.077644,2
357,375180.355614,381999.370575,3
358,375133.543800,381516.641882,4
359,375133.543800,382020.257092,0
360,375081.178676,380486.694139,1
361,375081.178676,382732.907072,0
362,375065.773366,382968.697590,1
363,375048.592309,382088.439978,0
364,374954.458680,381369.934751,0
365,374954.458680,383573.844049,0
366,374954.458680,385674.973138,1
367,374918.974173,378698.020246,2
368,374904.173028,382602.070503,0
369,374899.439043,381325.224236,0
370,374884.637897,386128.254282,0
371,374864.212042,388076.134346,0
372,374864.212042,382328.435050,0
373,374863.880556,380732.014127,1
374,374708.301453,378660.369267,0
375,374708.301453,378516.019300,0
376,374655.968307,379270.680775,1
377,374625.865105,383257.327877,0
378,374577.964837,383325.712338,0
379,374577.964837,389031.787472,0
380,374577.964837,387074.689085,1
381,374542.737837,386382.030086,2
382,374542.737837,387292.820880,0
383,374542.737837,385630.577425,1
384,374542.737837,387798.087796,2
385,374477.922624,380935.108188,3
386,374477.922624,378240.772927,0
387,374477.922624,380005.102922,1
388,374477.922624,379692.277224,2
389,374477.922624,384285.214759,3
390,374469.565043,382551.554778,4
391,374468.356463,381725.375797,0
392,374442.194713,379880.214977,0
393,374440.628059,378907.186175,0
394,374431.060782,380168.075607,0
395,374431.060782,385939.537495,0
396,374401.369770,381819.961496,1
