gen,best,avg,stable
362,570383.018449,580399.301992,2
363,570383.018449,583181.873540,3
364,570383.018449,580409.997460,4
365,570383.018449,589738.919387,5
366,570383.018449,585490.069828,6
367,570383.018449,581747.526313,7
368,570383.018449,581554.152752,8
369,570383.018449,579673.328392,9
370,570383.018449,579337.790687,10
371,570383.018449,578787.752803,11
372,570383.018449,578472.115278,12
373,570383.018449,577879.137254,13
374,570383.018449,581338.690623,14
375,570383.018449,579512.673485,15
376,570383.018449,579263.529734,16
377,570383.018449,579700.398340,17
378,570383.018449,579451.657746,18
379,570383.018449,582745.728015,19
380,570383.018449,585528.902537,20
381,570059.883268,584113.055335,21
382,570059.883268,583205.824321,0
383,570059.883268,581147.441278,1
384,570059.883268,577224.860094,2
385,570059.883268,579265.750521,3
386,570059.883268,578537.645130,4
387,569593.870108,584933.058660,5
388,569593.870108,590339.792802,0
389,569593.870108,592643.009388,1
390,569593.870108,585433.255208,2
391,569593.870108,583120.026781,3
392,569593.870108,584835.437023,4
393,569593.870108,584169.027304,5
394,569593.870108,585297.162429,6
395,569420.841751,577612.529210,7
396,569301.630406,579505.790798,0
397,569301.630406,577119.045203,0
398,569301.630406,580157.505851,1
399,569301.630406,584823.494556,2
400,569301.630406,582156.767893,3
401,569301.630406,584087.449863,4
402,569301.630406,579147.157736,5
403,569301.630406,576602.046422,6
404,569301.630406,576194.878846,7
405,569301.630406,578380.608895,8
406,569301.630406,578326.226734,9
407,569301.630406,582895.041342,10
408,569301.630406,577631.386223,11
409,568620.798818,581320.463971,12
410,568620.798818,584673.454304,0
411,568620.798818,581162.597629,1
412,568434.387857,583408.453013,2
413,568434.387857,582742.575667,0
414,568434.387857,583490.328985,1
415,568434.387857,582290.115878,2
416,568434.387857,577558.827979,3
417,568434.387857,574460.619549,4
418,568434.387857,585348.673850,5
419,568434.387857,579721.317283,6
420,568434.387857,579272.463396,7
421,568434.387857,576887.889370,8
422,568434.387857,581603.816160,9
423,568434.387857,577731.036241,10
424,568434.387857,577882.581472,11
425,568434.387857,582678.150232,12
426,568434.387857,579224.293982,13
427,568434.387857,585888.570920,14
428,568434.387857,580367.534519,15
429,568434.387857,579916.194286,16
430,568434.387857,582895.310750,17
431,568434.387857,582667.174632,18
432,568092.074606,585479.236151,19
433,567413.699113,580853.061340,0
434,567413.699113,586396.302098,0
435,567109.162896,589675.674126,1
436,567015.388670,582208.138472,0
437,567015.388670,582020.283875,0
438,567015.388670,585133.340810,1
439,567015.388670,584400.675941,2
440,567015.388670,588693.718290,3
441,567015.388670,585527.496130,4
442,567015.388670,578353.655450,5
443,567015.388670,577219.078167,6
444,567015.388670,575641.515155,7
445,567015.388670,578401.437922,8
446,567015.388670,574348.039828,9
447,567015.388670,577683.444338,10
448,567015.388670,576486.125074,11
449,567015.388670,575767.504858,12
450,567015.388670,572960.991517,13
451,567015.388670,574699.353272,14
452,567008.464036,574647.090436,15
