gen,best,avg,stable
499,156483747.388609,157284775.724047,0
500,156482090.534359,157652282.723778,0
501,156477559.171185,157748070.308659,0
502,156477559.171185,158927383.279532,0
503,156475479.839972,157811584.191770,1
504,156474179.276892,156952498.601916,0
505,156471085.521667,156900572.415319,0
506,156471085.521667,156899655.574296,0
507,156471085.521667,157906939.382042,1
508,156469841.576153,158237077.150835,2
509,156465738.876787,158781501.770639,0
510,156465738.876787,158756602.958562,0
511,156465382.585617,158966448.051528,1
512,156463239.684223,158122387.309717,0
513,156463239.684223,159174980.967789,0
514,156463239.684223,157470690.677269,1
515,156463239.684223,157467731.098791,2
516,156463239.684223,158228824.690573,3
517,156463239.684223,156891839.371787,4
518,156463239.684223,157626111.336740,5
519,156463239.684223,157606794.669286,6
520,156463239.684223,157509430.656742,7
521,156463239.684223,157445900.764487,8
522,156463239.684223,157936516.101197,9
523,156463239.684223,159051948.627347,10
524,156463239.684223,158192813.228394,11
525,156463239.684223,159032551.977658,12
526,156463239.684223,157870684.792613,13
527,156463239.684223,159262597.615185,14
528,156463239.684223,158685777.380531,15
529,156463239.684223,159577274.927018,16
530,156463239.684223,159615165.567548,17
531,156463239.684223,158203071.983738,18
532,156463239.684223,156987334.414363,19
533,156463239.684223,158325313.733501,20
534,156463239.684223,157526892.568686,21
535,156463239.684223,158108611.517933,22
536,156463239.684223,158544037.930461,23
537,156463239.684223,157785991.428950,24
538,156463239.684223,158353969.609168,25
539,156463239.684223,158399009.026274,26
540,156463239.684223,158332023.604655,27
541,156463239.684223,158379502.362438,28
542,156463239.684223,158341925.702386,29
543,156463239.684223,157995414.477991,30
544,156463239.684223,158517187.345259,31
545,156463239.684223,156830615.773668,32
546,156463239.684223,157711356.626758,33
547,156463239.684223,156978682.214211,34
548,156463239.684223,157672786.574126,35
549,156463239.684223,159365148.368882,36
550,156463239.684223,158971507.337490,37
551,156463239.684223,157690276.049326,38
552,156463239.684223,157922053.545482,39
553,156463239.684223,157331029.745027,40
554,156463239.684223,156774924.192301,41
555,156463239.684223,156977975.379806,42
556,156463239.684223,157258333.785751,43
557,156463239.684223,158614685.816858,44
558,156463239.684223,157919098.518979,45
559,156463239.684223,158021763.009861,46
560,156463239.684223,159549616.984239,47
